900948434756096000,#eypae #houstonarchitecture @ The Tradewell Fellowship https://t.co/T3ko9I9IhU,Fri Aug 25 00:10:20 CDT 2017,"29.757148,-95.367975",TradewellFellow,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",22,Mid West
900949039994200065,"Bravos de Puebla @ Houston, Texas https://t.co/yWA6QBGCwF",Fri Aug 25 00:12:44 CDT 2017,"29.7629,-95.3832",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900949044603650052,its.ogkidd @idreaminstereo PROJECT BITCH @barronstudios @ Barron Studios https://t.co/P3Fhqb3LWr,Fri Aug 25 00:12:45 CDT 2017,"29.7757,-95.41604",idreaminstereo,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",5,Eldridge / West Oaks
900949112983404545,"I'm at Barbarella Houston - @barbarellahtx in Houston, TX https://t.co/FWkgkUQT7z",Fri Aug 25 00:13:02 CDT 2017,"29.745595,-95.37195",rubrobl2,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900949208890351616,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/2jquNxp906 #NowHiring #GetHired #Clerical… https://t.co/i7YS1v1cKN",Fri Aug 25 00:13:24 CDT 2017,"29.7604267,-95.3698028",GDKN,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",19,Meadowbrook / Allendale
900949242511990784,Great time watching the Astros with @ReanneMarie! #hurricaneharvey #astros @ Minute Maid Park https://t.co/5gDW2v3cDD,Fri Aug 25 00:13:32 CDT 2017,"29.75713279,-95.35548567",zbudd,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900950456679006208,My fifth foster dog getting ready for the hurricane.  She's a cutie. #dog #dogs #l4l #ff… https://t.co/ej2dBfCayb,Fri Aug 25 00:18:22 CDT 2017,"29.92656,-95.27568",guttulus,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",22,Mid West
900951066878947328,TGIF....On my Midnight Grind. GOOD MORNING PPL!!!! #Workflow @… https://t.co/iK5YMB9DCH,Fri Aug 25 00:20:47 CDT 2017,"29.70324247,-95.378916",THAJRL325,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900951547873337345,"💎💎💎💎 Checkin In, Y'all think I need a DNA test????? ©ItsJustMello  #barbershopconnect #barber… https://t.co/w2WuUxyi1f",Fri Aug 25 00:22:42 CDT 2017,"29.7629,-95.3832",MelloTheBarber,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",22,Mid West
900951770813222912,"Want to work in #Houston, TX? View our latest opening: https://t.co/QKZgUkYaox #NowHiring #GetHired #Clerical #Job… https://t.co/umfUyONeu7",Fri Aug 25 00:23:35 CDT 2017,"29.7604267,-95.3698028",GDKN,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900952029941465090,🎥 by me @GradeARon #aka @gridironfilmz  BOOK ME FOR YOUR NEXT VIDEO SHOOT! ☎️832-356-4137… https://t.co/EKhgw1B0Zi,Fri Aug 25 00:24:37 CDT 2017,"29.7629,-95.3832",GRIDIRONFILMZ,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900952323630931969,"ATTENTION @ Houston, Texas https://t.co/NhynWGKbmw",Fri Aug 25 00:25:47 CDT 2017,"29.7629,-95.3832",djmchulkhouston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900952889081778176,"We're #hiring! Click to apply: MANAGEMENT TRAINEE - https://t.co/4hrKEgiiSF #leadership #Houston, TX #Job #Jobs",Fri Aug 25 00:28:02 CDT 2017,"29.6305783,-95.2956777",SEFLCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
900954865467129857,Reunited with my best friend @eanhunter Karabanoff I missed him so much! ❤️love him we're here… https://t.co/GXzq1AgeX2,Fri Aug 25 00:35:53 CDT 2017,"29.7449,-95.37141",RobCarrasco,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900955617128357889,The last place you thirsty people are gonna find water bottles in the city @sethouston #water @… https://t.co/duvJJqthXS,Fri Aug 25 00:38:52 CDT 2017,"29.74381,-95.377",cdrogalaviz,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",6,Washington Avenue Coalition / Memorial Park
900956163549700098,Carlos Correa productive in first game of AAA rehab assignment https://t.co/ybcC2xKkHs https://t.co/RsKvp7OmoD,Fri Aug 25 00:41:03 CDT 2017,"29.7285434,-95.457392",JohnnyNewsroom,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900956289886412800,Shots/cholo @ Tacos Tec Houston Texas https://t.co/78pXyYqPeK,Fri Aug 25 00:41:33 CDT 2017,"29.67309,-95.26411",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900956552630222849,AREA SCHOOL CLOSINGS https://t.co/UwiqK923zG,Fri Aug 25 00:42:35 CDT 2017,"29.91080093,-95.33789825",BLifeAldine,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900956555109031938,SWAT standoff in north Houston ends with suspect jumping out of window https://t.co/gQmVvJv9jA,Fri Aug 25 00:42:36 CDT 2017,"29.91080093,-95.33789825",BLifeAldine,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900957001567555585,Thank you @WWEAsuka for #500plus days as champion. Come back soon my #Empress and take back your… https://t.co/yC7Gn82dqp,Fri Aug 25 00:44:22 CDT 2017,"29.76248864,-95.36725704",itsMeStevie30,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900957024845942784,Hell nah RT @OGBEARD: Y'all really take zodiac signs into consideration when dating someone ? Lmao,Fri Aug 25 00:44:28 CDT 2017,"29.748526,-95.365244",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900957271831715840,"😒 RT @Quaandadon: SOOOOOOOOO niggas would eat ASS , eat at a strip club BUT won't eat while taking a doodoo??? ok.",Fri Aug 25 00:45:27 CDT 2017,"29.742215,-95.365168",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900957578473029632,"I hate to seem cocky, but one day I'm gone make it. That's if I haven't already made it. 🤔… https://t.co/ozbZtlzXt0",Fri Aug 25 00:46:40 CDT 2017,"29.64555556,-95.27888889",MelloTheBarber,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900957581383942147,Bocaditos..... Clave45 @ Tacos Tec Houston Texas https://t.co/FJXOB4WxeC,Fri Aug 25 00:46:41 CDT 2017,"29.67309,-95.26411",Dannyboy1112,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",62,Macgregor
900957999081988097,Why tf am I up? Man I need some pussy,Fri Aug 25 00:48:20 CDT 2017,"29.744862,-95.364769",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900958240892010499,And my hair tangled again. Can't catch a fuckin break for shit,Fri Aug 25 00:49:18 CDT 2017,"29.745557,-95.36486",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
900958808070995969,Yeah I can tell it's about to be a storm brewing bc I'm not in a good mood,Fri Aug 25 00:51:33 CDT 2017,"29.744649,-95.364756",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900959071590694912,May tweet filth or a sexcapade story idk,Fri Aug 25 00:52:36 CDT 2017,"29.744621,-95.364698",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900959563477798914,Caffeinated ☕️ Go hard or go home 🔥🔥 📸 = userofreality  . . . . #giochamba #coffeeleaf #lit… https://t.co/Jdy2Xa0Ymu,Fri Aug 25 00:54:33 CDT 2017,"29.75799513,-95.36683117",coffeechamba,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900959752464719875,Team shorty @ Rudyard's Upstairs https://t.co/Ra10S5mVDQ,Fri Aug 25 00:55:18 CDT 2017,"29.750034,-95.396553",pwhiskeybubbles,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
900960256817192963,"If you never had thoughts of throat fuckin one of your followers, you ain't using twitter right",Fri Aug 25 00:57:18 CDT 2017,"29.744867,-95.364767",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900960834318344193,Two hands on her ponytail while throw fuckin 🔥(or bowling balling a woman that's purposely bald. That's 🔥too),Fri Aug 25 00:59:36 CDT 2017,"29.746665,-95.36519",WinkWestwood,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",1,Fourth Ward
900960886185054208,It has begun!!! Everyone stay safe and sane! #houston #hurricane #harvey #rain #flood… https://t.co/ZPDF6NF5R0,Fri Aug 25 00:59:48 CDT 2017,"29.7629,-95.3832",popsoapshop,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900960991487315968,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/YACtT6wmM7 #driver #cdl #Driver #Hiring",Fri Aug 25 01:00:14 CDT 2017,"29.7604267,-95.3698028",PFGCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",4,Greater Hobby Area
900961831795032066,Get Ready Sat. Sept. 2nd #Tsu vs #Pvu Official #Labordayweekend After Party w/ @yogottikom… https://t.co/Vq8EmxqXaZ,Fri Aug 25 01:03:34 CDT 2017,"29.76378131,-95.37368774",McQua,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900961907443552256,Stones still on!!!! Only the best products for my clients!!!! #nailswag #houstonnailtech  Text… https://t.co/TVNBGbqBC7,Fri Aug 25 01:03:52 CDT 2017,"29.92409693,-95.41071084",NailCrushh,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900962037072670721,Good things come to those who SQUAT ✊🏽5x340x7 felt cake 🎂 due to the many volume I'm putting in… https://t.co/gc3VUaMYTj,Fri Aug 25 01:04:23 CDT 2017,"29.71902,-95.60863",Superman851979,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900962718156414976,"@ericaalleykmota 😒 @ Houston, Texas https://t.co/XkUmz0cOEj",Fri Aug 25 01:07:05 CDT 2017,"29.7629,-95.3832",MisterRemix,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900964507089948672,Always cooking. Never miss a practice. 🎹 #nosleepgang #foreverfocused #audioengineering… https://t.co/cBnTAzGj86,Fri Aug 25 01:14:12 CDT 2017,"29.7757,-95.41604",davisstraussk3f,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900964543425265668,This guy! WOW! Such an amazing soul. Awesome night!!  . . . #soulrocker #michaelfranti #imagine… https://t.co/porP7JQIpz,Fri Aug 25 01:14:20 CDT 2017,"29.7860107,-95.3669968",designdwell,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",21,Greenway / Upper Kirby Area
900965806376312832,Just posted a photo @ TGIF https://t.co/mSta7Fv2H7,Fri Aug 25 01:19:22 CDT 2017,"29.75335907,-95.35791411",naismail__,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900965892409835520,Get Ready Sat. Sept. 2nd #Tsu vs #Pvu Official #Labordayweekend After Party w/ @yogottikom… https://t.co/YMXJOihsJ2,Fri Aug 25 01:19:42 CDT 2017,"29.76378131,-95.37368774",McQua,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",19,Meadowbrook / Allendale
900966313509625862,Stop playin wit me 😈 dis #NewTexas 💰 whatcha know bout #SlabbinAndDabbin #2stoned x… https://t.co/JGJcVNjvei,Fri Aug 25 01:21:22 CDT 2017,"29.7629,-95.3832",Official2STONED,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900966450076057600,"TUESDAY, AUGUST 29 AT 6:00 PM EST  You’re invited to our viewing party!  Houston Camera Exchange… https://t.co/xiM43AdUaA",Fri Aug 25 01:21:55 CDT 2017,"29.73198,-95.4825199",hcehouston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900966663855656961,Get Ready Sat. Sept. 2nd #Tsu vs #Pvu Official #Labordayweekend After Party w/ @yogottikom… https://t.co/AOXorxxNMN,Fri Aug 25 01:22:46 CDT 2017,"29.76378131,-95.37368774",McQua,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900967091968147457,I guess Ima be a old man with tattoos 🤦🏾‍♂️ and BIG GUNS that go GRaTATA 💥💥💥 #Saturday… https://t.co/ZUNsiUc3hT,Fri Aug 25 01:24:28 CDT 2017,"29.8619,-95.446",MelloTheBarber,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900967141368750080,Jammin with the homies @iseestarsmusic at @stereo_live #nightculture #stereolive  #iseestars @… https://t.co/wrRc0gAyMC,Fri Aug 25 01:24:40 CDT 2017,"29.73231,-95.4985",djchrismonroe,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900967440225492992,kenpachit #PlayMakerz #FOLLOWTHECHECK @ Foxxy's Bikini Sports Bar and Grill https://t.co/IVXsPCQubo,Fri Aug 25 01:25:51 CDT 2017,"29.65747,-95.46435",TyBeezy11,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900967528100319234,kenpachit #PlayMakerz #FOLLOWTHECHECK @ Foxxy's Bikini Sports Bar and Grill https://t.co/utguUPlVTT,Fri Aug 25 01:26:12 CDT 2017,"29.65747,-95.46435",TyBeezy11,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900967711097839618,kenpachit #PlayMakerz #FOLLOWTHECHECK @ Foxxy's Bikini Sports Bar and Grill https://t.co/0Hz4xESzv5,Fri Aug 25 01:26:56 CDT 2017,"29.65747,-95.46435",TyBeezy11,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900968819669127168,Hangin' with my crew - zippian & @LyleLovett @ Hobby Center https://t.co/eyPcAs0gY2,Fri Aug 25 01:31:20 CDT 2017,"29.76139886,-95.36904251",ErnieOnTV,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900968882818514945,"I'm getting older. Some days it's hard to tell if I'm getting wiser, and better, but I'm moving;… https://t.co/xd6mfxqqlT",Fri Aug 25 01:31:35 CDT 2017,"29.7629,-95.3832",Bt_denton,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",4,Greater Hobby Area
900969210465050624,"Hey Mom, how about no more studying and more storm cuddles?? #DonnieCat #Htown #CatsOfInstagram… https://t.co/nWTWUe3not",Fri Aug 25 01:32:53 CDT 2017,"29.7978,-95.3978",Liztopher152,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900971998406295554,kutnzone Kut-N-Zone & dandpmothers Diamonds And Pearls Mothers  BACK 2 SCHOOL BACKPACK 🎒 & HAIR… https://t.co/aS46UALkV3,Fri Aug 25 01:43:58 CDT 2017,"29.7629,-95.3832",GradeARon,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",19,Meadowbrook / Allendale
900972913020370944,BUMP I Got a PLAY on my phone you know what 🅱️EEZY on Huncho Houdini is gone ✅▶️ PLAYZ MADE… https://t.co/8eyo32kj6D,Fri Aug 25 01:47:36 CDT 2017,"29.65747,-95.46435",TyBeezy11,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900973614140227586,DA FLIP 💰💰💰💰💯💯💯💯💯 @lilsicc @paulwallbaby @official2stoned #NewTexas we on the way 😈 #2stoned 📸… https://t.co/vlnG2huvBN,Fri Aug 25 01:50:23 CDT 2017,"29.787661,-95.741763",Official2STONED,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900976476354248704,Mahalo! @ Lei Low Bar https://t.co/U0OLGHXpMj,Fri Aug 25 02:01:45 CDT 2017,"29.8087101,-95.3893814",ParaCG_909,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900976775248957440,Just posted a photo @ Lei Low Bar https://t.co/JEKZYPZwPQ,Fri Aug 25 02:02:57 CDT 2017,"29.8087101,-95.3893814",ParaCG_909,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900979603388477442,"#GradeAMedia & #GridironFilmz @ Houston, Texas https://t.co/SQbWpKm7uR",Fri Aug 25 02:14:11 CDT 2017,"29.7629,-95.3832",GRIDIRONFILMZ,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900983612228616192,#ProTip - St. Joseph Medical Center is #hiring and you'll want to act fast! Registered Nurse... Click to #apply!… https://t.co/T0qh3XZ8ld,Fri Aug 25 02:30:07 CDT 2017,"29.7482734,-95.3660781",IASISCareers,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900985356119666689,Looking like I bought Steve Harvey wig off EBay this boy so straight  ⭐️⭐️⭐️⭐️⭐️… https://t.co/KuIVGcR0NT,Fri Aug 25 02:37:03 CDT 2017,"29.7629,-95.3832",MelloTheBarber,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900985635045068801,Get the Ultimate Artist  Experience at Afrimma 2017 Awards & Music Festival !! *VIP Seating With… https://t.co/qj9sSin9tm,Fri Aug 25 02:38:09 CDT 2017,"29.72418314,-95.61990397",francorecordz,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900988865963589632,Ok.  Now I am starting to get a little nervous. They are saying now at category 3 by end of day.… https://t.co/Jq8tdmjP9f,Fri Aug 25 02:50:59 CDT 2017,"29.7629,-95.3832",Geekgirlfinds,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900988948918521857,#GreatAmericanEclipse #SeasonOfLeo 🦁#2017 #leotrifecta 👑 #Prepare4More 🍾#AntigoneSpeaks… https://t.co/9CcJgKeMbv,Fri Aug 25 02:51:19 CDT 2017,"29.76701,-95.409073",AntigoneSpeaks,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900990533538938881,"Hinei, I have stood at the delet (door) DOFEK (""knocking,"" SHIR HASHIRIM 5:2); if anyone hears… https://t.co/d7l8kT8gps",Fri Aug 25 02:57:37 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900992939421302784,Just posted a photo @ Downtown Houston https://t.co/ZWkmbxqyfo,Fri Aug 25 03:07:11 CDT 2017,"29.75799513,-95.36683117",tman245633,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",88,Neartown - Montrose
900993206288076801,Accident.  all lanes blocked. in #SeSide on I-45 Gulf Fwy Outbound between Airport and Edgebrook #traffic https://t.co/vuUN2yElDh,Fri Aug 25 03:08:14 CDT 2017,"29.65598,-95.25344",TotalTrafficHOU,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900993829158912000,#JDDavis crushes his first career homerun to RF in B11. #Astros #AgsWin #MLB #EarnIt… https://t.co/CG7DXaTG7N,Fri Aug 25 03:10:43 CDT 2017,"29.75713279,-95.35548567",nguyenle,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",23,Midtown
900994936232955904,overcast clouds -> moderate rain temperature down 82°F -> 78°F humidity up 66% -> 78% wind 8mph -> 13mph,Fri Aug 25 03:15:07 CDT 2017,"29.76,-95.37",Houston,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
900995593748623360,#JoshReddick scores to tie the game at 3 a piece on a Gurriel's double in B9 as the #Astros'… https://t.co/ZRIHLJD4FX,Fri Aug 25 03:17:43 CDT 2017,"29.75713279,-95.35548567",nguyenle,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",30,Downtown
900996200953937920,"My dinner @ Houston, Texas https://t.co/7LAXcaknfB",Fri Aug 25 03:20:08 CDT 2017,"29.7629,-95.3832",tomasbenitezmx,Houston,"Houston, TX","(29.522325,-95.823268),(30.154665,-95.823268),(30.154665,-95.069705),(29.522325,-95.069705),",-1,null
