stepxstepdance,"2017/08/23: Houston, TX, United States: Warehouse Dance Sessions https://t.co/gAnjxqmVup https://t.co/9xqtthVKrm",29,Independence Heights,0823,03,,0,0
IDureng400,#HOUSTONCHALLNGE I JUZ HAD TTO POSTT THESE LIL NIGGAZ FRFR N YALL WHO MESS WIT MUSOK TO CHEK EM… https://t.co/6fCmGGBx1f,29,Independence Heights,0823,03,,0,0
MidtownVillBL,TV-radio listings: Aug. 23 https://t.co/VnYn6eTs7N,29,Independence Heights,0823,03,,0,0
stepxstepdance,"2017/09/02: Houston, TX, United States: SBS Summer Meltdown Dance Competition 2017 https://t.co/7LBd6eUK7M https://t.co/KYQTyexzPI",29,Independence Heights,0823,04,,0,0
tattoosbydago,WHILE HEALING THE PROPER CARE OF A TATTOO WILL DETERMINE HOW A TATTOO TURNS OUT. PERSONAL… https://t.co/RYetGQzjsR,67,Central Southwest,0823,04,,0,0
tattoosbydago,WHILE HEALING THE PROPER CARE OF A TATTOO WILL DETERMINE HOW A TATTOO TURNS OUT. PERSONAL… https://t.co/2pTo35Okey,29,Independence Heights,0823,04,,0,0
haifa_girl,Vintage Petite Scarab Bracelet with 7 beautiful Scarabs Adjustable 6 to 8 inch Wrist Gold Tone @… https://t.co/MMj4FyGIMw,29,Independence Heights,0823,04,,0,0
MrWiredUpOhBoy,And here y'all go #Tipoutconfessions @ Onyx Houston https://t.co/l15BR2VfgV,29,Independence Heights,0823,04,,0,0
IDureng400,#HOUSTONCHALLNGE I JUZ HAD TTO POSTT THESE LIL NIGGAZ FRFR N YALL WHO MESS WIT MUSOK TO CHEK EM… https://t.co/uVsKBHQAOw,70,Westchase,0823,04,,0,0
godjdamon,@atlanticrecords @djtzer0 welcome to #teamatlanticrecordshtown🤘 @tydollasign #loveyoubetter… https://t.co/FcFbuOiNCB,30,Downtown,0823,04,,0,0
CelticVixxen,"I'm at McDonald's in Houston, TX https://t.co/S5gvHD1nx5",30,Downtown,0823,04,,0,0
haifa_girl,Vintage Silver Tone 3/4th inch Oval Scarab Bracelet with 5 Scarabs 6 1/4 inch wrist @… https://t.co/6bB3Owlybi,22,Mid West,0823,04,,0,1
MrWiredUpOhBoy,Awwww shit...Brand New Music from #TRPGang @TOKYO_YENS dropping September 1st...Hope y'all… https://t.co/L5biD46TW0,17,South Belt / Ellington,0823,04,,0,0
Virgil4u,Wings Over Water - Avenida Houston - Downtown Houston  #instagram #houston #htx #texas #htown… https://t.co/OjMsF4A2T0,22,Mid West,0823,04,water,1,1
SB_HoustonDeals,Up to 54% Off Haircut Packages at Paul Mitchell the School https://t.co/ZavWrnJB8D,29,Independence Heights,0823,05,school,1,2
IASISCareers,***We're #Hiring! Registered Nurse... @ St. Joseph Medical Center - are you a fit? Say hi and click to #apply!… https://t.co/2abusfWZal,29,Independence Heights,0823,05,nurse,1,2
vdarnelthomas,"""Everyday wake up with the opportunity to refresh, renew, reset and restart. Today looks like a… https://t.co/5js0tOu6jI",29,Independence Heights,0823,05,,0,2
PrisonBreakTatt,My life for the next few days. Experience Prison Break Tattoos today.   What an amazing… https://t.co/gJ4sCKYwqB,29,Independence Heights,0823,05,,0,2
AllWMJobs,"We're #hiring! Read about our latest #job opening here: Major Account Representative, Blended - https://t.co/HyuIDXyPjl #Sales #Houston, TX",29,Independence Heights,0823,05,,0,2
TotalTrafficHOU,"Accident, left lane blocked in #Harris on I-45 N Fwy Inbound at Little York, stop and go traffic back to W Rd., delay of 10 mins #traffic",29,Independence Heights,0823,05,,0,2
TotalTrafficHOU,"Accident cleared in #Harris on I-45 N Fwy Inbound at Little York, stop and go traffic back to W Rd., delay of 10 mins #traffic",29,Independence Heights,0823,05,,0,2
Emerson_Careers,"This #job might be a great fit for you: Training & Development Manager - North America - https://t.co/eYJ2DPRz9x #Sales #Houston, TX",29,Independence Heights,0823,05,,0,2
LabattFoodJobs,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/QWWZhoUvf4 #warehouse #jobs #Labor #Hiring",29,Independence Heights,0823,06,,0,0
Jackieyacky,August/Birthday Season 💏✨🌅🌌♥️🕺💃😘 @ Andes Cafe https://t.co/Am5r6axcGq,30,Downtown,0823,06,,0,0
Emerson_Careers,"Join the Emerson Electric Co team! See our latest #job opening here: https://t.co/Hwxp9MvzLn #Marketing #Houston, TX #Hiring",1,Fourth Ward,0823,06,,0,0
Krodg70597,"Just posted a photo @ Third Ward, Houston https://t.co/TedT9Up4h4",30,Downtown,0823,06,,0,0
CabriLuigi,"AMIGOS Y CLIENTES DE LA CASA DEL CABRITO Restaurante Club Bar HOUSTON,TX INFS:713-6442331 @ LA… https://t.co/O4lGWhK5tM",30,Downtown,0823,06,,0,0
RexelUSACareers,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/XaPsIm7w4R #energy #innovation #B2B #Hiring",29,Independence Heights,0823,06,,0,0
JasonO27,@JasonO27 📸📸 tiffernhtown  tiffernhtown  #npcfigure #npctexas #figurecompetitor… https://t.co/DUIRHSBJ7g,1,Fourth Ward,0823,06,,0,0
GradeARon,@Gwala_Gap #FWM #videoshoot #comingsoon #houstonstreetkings #gradeamedia #gradearon… https://t.co/l04eM53vDH,29,Independence Heights,0823,06,,0,0
RexelUSACareers,"Join the Rexel C&I team! See our latest #job opening here: https://t.co/xaxipCx9Fs #energy #innovation #insidesales #Houston, TX #Hiring",1,Fourth Ward,0823,06,,0,0
tman245633,Just posted a photo @ Downtown Houston https://t.co/vfriAnnuz0,29,Independence Heights,0823,06,,0,0
timandcompany_,If you enjoy reading or would like to expand your reading please join my book club. #pray… https://t.co/VDU2JOwec0,29,Independence Heights,0823,06,,0,0
rs_cabrera,I will never like this haha @ Downtown Houston https://t.co/Gj47jGo2xR,29,Independence Heights,0823,06,,0,0
misspralexander,"I'm at Exxon in Houston, TX https://t.co/g7RK6xSoia",29,Independence Heights,0823,06,,0,0
tman245633,Just posted a photo @ Downtown Houston https://t.co/1utwpHBkOQ,29,Independence Heights,0823,06,,0,0
tman245633,Just posted a photo @ Downtown Houston https://t.co/o0fti5N1gS,29,Independence Heights,0823,06,,0,0
misspralexander,"I'm at Starbucks in Houston, TX https://t.co/KSMf1spki2",29,Independence Heights,0823,06,,0,0
tman245633,Just posted a photo @ Downtown Houston https://t.co/y2fimQyQHW,29,Independence Heights,0823,06,,0,0
lchutd,"I'm at Air Liquide Center in Houston, TX https://t.co/qQSdiNuspB",29,Independence Heights,0823,06,,0,0
starrhythm,"Just posted a photo @ Houston, Texas https://t.co/vHnx8U3Qbo",30,Downtown,0823,06,,0,0
tman245633,Just posted a photo @ Downtown Houston https://t.co/ph3ieec04e,5,Eldridge / West Oaks,0823,06,,0,0
tman245633,Just posted a photo @ Downtown Houston https://t.co/3qLb1eN4i4,29,Independence Heights,0823,06,,0,0
HankOnFood,"I'm at Wesley Academy in Houston, TX https://t.co/pd016ggxkp",1,Fourth Ward,0823,06,,0,0
linda_aldred,"Good morning #TexasChildrens! (@ Texas Children's Hospital in Houston, TX) https://t.co/TSkGZ3o9dk https://t.co/Bwh3CHmUvG",1,Fourth Ward,0823,06,,0,0
Dannyboy1112,Just posted a photo @ La Casa Del Dannyboy https://t.co/pHH49mitPL,40,Sharpstown,0823,06,,0,0
Dannyboy1112,Amen @ La Casa Del Dannyboy https://t.co/kDCYxGMPL1,30,Downtown,0823,06,,0,0
Dannyboy1112,Gracias PAPA!!! @ La Casa Del Dannyboy https://t.co/X4FvSNmKay,37,Greater Heights,0823,06,,0,0
regionsjobs,We're #hiring! Click to apply: Financial Services Specialist ( Spring - Louetta ) - https://t.co/VofGviPMYa #regions #regionsbank #Banking,30,Downtown,0823,07,,0,0
pastorblakew,"2nite crossoverbf The Emmaus Experience presents ""Finish The Race -… https://t.co/m8cwoEYj2d",28,Second Ward,0823,07,,0,0
rodden23,"Very slow 5K this morning, but I can't lift for another three months and the road to peak… https://t.co/QIDTZKnLbq",28,Second Ward,0823,07,,0,0
Houston,Aug 23 UV index forecast for Houston is 10 (VERY HIGH),22,Mid West,0823,07,,0,1
tman245633,Just posted a photo @ Downtown Houston https://t.co/OgPwG9MbvH,30,Downtown,0823,07,,0,0
cjordanhouston,shareacoke (Checked-in @ Corner Store 926 Westheimer Rd https://t.co/kIbVlXLHGA) @CornerStore4U,22,Mid West,0823,07,store,1,1
HankOnFood,wesleyacademy #CrossCountry #DawnPatrol @ Wesley Academy https://t.co/l9q1TPKfoH,29,Independence Heights,0823,07,,0,0
OkanlomoRealtor,Common Real Estate Terms To Know Part I 🏡💭🏡 #realestateterms #title #appraisal #contingency… https://t.co/S1MBlYVV2P,22,Mid West,0823,07,,0,1
Daytimejobs,"Want to work at First Watch? We're #hiring in #Houston, TX! Click for details: https://t.co/MT8paaKf57 #restaurant #brunch #CustomerService",22,Mid West,0823,07,,0,1
HankOnFood,"I'm at Shadow Lake in Houston, TX https://t.co/O396zMKOAm",22,Mid West,0823,07,,0,1
misspralexander,"I'm at Fifth Ward in Houston, TX https://t.co/3mGIKoS8OT",30,Downtown,0823,07,,0,0
Dannyboy1112,OFA @ La Casa Del Dannyboy https://t.co/jAMqseLDuR,22,Mid West,0823,07,,0,1
eyelashcandyco,"Classic Full Set 💜 #eyelashcandyco 🍭 @ Westside, Houston, Texas https://t.co/4x1FeXImG6",22,Mid West,0823,07,,0,1
StephanieAnnMas,Jeep girls are hotter! Kimberly Minervine #jeep #jeepgirls #jeepgirlsdoitbetter #jeepgirlsrock… https://t.co/c3C5bfyygd,8,Northshore,0823,07,,0,0
RRR_Podcast,WIN a FREE physical copy of Grand Theft Auto 5 #gta5 for XBox One #xbox listen to the #RRRpc… https://t.co/3g7YWIqDci,50,South Main,0823,07,,0,0
graceodada,It was an honor to be apart of this awesome production! Congrats to my fellow cast mates.… https://t.co/zKbhVSoQZO,22,Mid West,0823,07,,0,1
TotalTrafficHOU,"Stall cleared in #SouthEastSide on I-45 Gulf Fwy Inbound at Broadway, stop and go traffic back to Almeda Genoa, delay of 15 mins #traffic",1,Fourth Ward,0823,07,,0,0
WholesomeStart,How do you feel about hunger? Is it something you fear? Do you know when you are truly hungry?… https://t.co/LozjL9D68S,1,Fourth Ward,0823,07,,0,0
rangon71,All about the bangs #hairstyles #haircut #hairsalon #hairscandals #RVALENTINOSALON💇 #🐝😊💙☁️💋🤓🙈 @… https://t.co/UqAMdNtizA,30,Downtown,0823,07,,0,0
EarthshipBound,"I'm at @24HourFitness in Houston, TX https://t.co/BguNJOtgb0",14,Iah / Airport Area,0823,07,,0,0
Dannyboy1112,Que SAN CRISTOBAL los acompañe siempre.... CAMINA POR FE... DIOS NOS MANDA ANGELES QUE MIS CUIDE… https://t.co/oNB6EMjmcQ,82,Spring Branch West,0823,07,,0,0
IASISCareers,Join the St. Joseph Medical Center team! See our latest #job opening here: https://t.co/PCw8js6yhm #NursesLead… https://t.co/vNXXDIt5iW,71,Alief,0823,07,,0,0
tmj_hou_cler,"See our latest #Humble, TX #job and click to apply: Executive Administrative Assistant - https://t.co/dtPKVFPlOH #Clerical #Hiring",30,Downtown,0823,07,,0,0
MrWiredUpOhBoy,#Pullup tonight to #WarehouseLive and catch me live in concert...Get @loumuzik for tickets… https://t.co/P9iHS38zYh,30,Downtown,0823,07,,0,0
HeightsHSLib,"Riding Metro to the HISD Librarian Job Alike! @ghostofHHS #HeightsHS @ Houston, Texas https://t.co/tVhLmQr6pp",1,Fourth Ward,0823,07,,0,0
tmj_HOU_invbank,"Want to work at CITI? We're #hiring in #Houston, TX! Click for details: https://t.co/n7hXdieYaK #CitiCareers #InvestmentBanking #Job #Jobs",55,Northside/Northline,0823,07,,0,1
tmj_HOU_skltrd,"Want to work at Thermo Fisher Scientific? We're #hiring in #Houston, TX! Click for details: https://t.co/1FrZc1M563 #SkilledTrade #Job",6,Washington Avenue Coalition / Memorial Park,0823,07,,0,0
sororitychik,"Good morning, Houston! 🌤Storm clouds are slowly rolling in from the Gulf ahead of weekend rains.… https://t.co/dInNZtaOUM",1,Fourth Ward,0823,07,,0,0
tmj_hou_recruit,"This #job at Apex may be just what you are looking for: https://t.co/oTJ6VUPZPJ #Recruiting #Houston, TX #Hiring",30,Downtown,0823,07,,0,0
tre8200,Goodness goodness goodness Goodmorning world 🌎 #wcw fo sho #triplethreat #pictureperfect #whoa… https://t.co/OBYQ0ua833,1,Fourth Ward,0823,07,,0,0
mirchanceyart,Dokken (shaded ver.) https://t.co/PBxKAv7PuV,55,Northside/Northline,0823,07,,0,1
baymon,It was a magical night under the  stars with my @yogaonehouston families and fellow yogis from… https://t.co/hkSg0OH33m,55,Northside/Northline,0823,07,family,1,1
tmj_TX_facmgmt,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/fpuQLIqd2Z #FacilitiesMgmt #Hiring #CareerArc",55,Northside/Northline,0823,08,,0,0
CareersAMC,"We're #hiring! Click to apply: Kitchen Manager - https://t.co/djn0HfECk2 #Labor #Houston, TX #Job #Jobs",6,Washington Avenue Coalition / Memorial Park,0823,08,,0,0
BCMHoustonJobs,"Join the Baylor College of Medicine team! See our latest #job opening here: https://t.co/dcGiqim092 #Healthcare #Houston, tx #Hiring",30,Downtown,0823,08,,0,3
tmj_hou_itpm,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/bJuk1e4iX1 #ProjectMgmt #Hiring #CareerArc",30,Downtown,0823,08,,0,3
tmj_hou_cler,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/ZmgL1wojqz #Clerical #Hiring #CareerArc",28,Second Ward,0823,08,,0,0
tmj_hou_finance,"Can you recommend anyone for this #job? Manager, Mergers & Acquisitions - https://t.co/8YmoXTtu8X #Finance #Houston, TX #Hiring #CareerArc",28,Second Ward,0823,08,,0,0
tmj_hou_adv,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/uf8CqpNL4a #MetroPCS #Hiring",6,Washington Avenue Coalition / Memorial Park,0823,08,,0,0
ChefUnits,#TMCooking #StartUp #ChefUnits #FoodTruck @ Chef Units https://t.co/ATR8sZkyWN,80,Greater Third Ward,0823,08,,0,0
AddicksBarker,Addicks Barker TX Wed Aug 23rd AM Forecast: TODAY Chance Of T-Storm Hi 95 TONIGHT Chance Of T-Storm Lo 79,1,Fourth Ward,0823,08,,0,1
HoustonTX_,Houston TX Wed Aug 23rd AM Forecast: TODAY Chance Of T-Storm Hi 95 TONIGHT Chance Of T-Storm Lo 79,33,Golfcrest / Bellfort / Reveille,0823,08,,0,0
tmj_hou_mgmt,"See our latest #Houston, TX #job and click to apply: Brokerage Operations, Cashiering Team Lead - https://t.co/MMu5KB79tG #BusinessMgmt",87,Briarforest Area,0823,08,,0,0
tmj_hou_itqa,"This #job might be a great fit for you: IT Security Operations Engineer - https://t.co/MXFHvtPMQP #QA #Houston, TX #Hiring #CareerArc",46,Central Northwest,0823,08,,0,0
tmj_HOU_adm,"This #job might be a great fit for you: Software Engineer - https://t.co/uujulfKLiW #IT #Houston, TX #Hiring #CareerArc",30,Downtown,0823,08,,0,3
tmj_hou_retail,"Want to work in #Houston, TX? View our latest opening: https://t.co/b4YUhlIfeD #Retail #Job #Jobs #Hiring",6,Washington Avenue Coalition / Memorial Park,0823,08,,0,0
laraours,Testing out some new poses because my instagram feed tells me I only have one 😉🤷🏻‍♀️  But… https://t.co/NhzMMghJn1,5,Eldridge / West Oaks,0823,08,,0,0
tmj_hou_sales,"We're #hiring! Click to apply: New Account Installer - https://t.co/j6F1M4zdbx #cintasjobs #Sales #Houston, TX #Job #Jobs #CareerArc",40,Sharpstown,0823,08,,0,0
tmj_hou_edu,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/gDXvZ78u7a #Education #Hiring #CareerArc",1,Fourth Ward,0823,08,,0,1
tmj_hou_legal,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/n3BcJlA2mB #Legal #Hiring #CareerArc",46,Central Northwest,0823,08,,0,0
tmj_hou_banking,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/8Q6poNCqga #Banking #Hiring #CareerArc",67,Central Southwest,0823,08,,0,0
tmj_hou_jobs,"This #job might be a great fit for you: ITS QS Director - https://t.co/K8VKglLGnB #Houston, TX #Hiring #CareerArc",30,Downtown,0823,08,,0,3
DEXtreats,"Meet Rebecca, our newest DEX Pack member! She's interning in the kitchen, baking, designing and… https://t.co/tVvCWm48zu",45,Willow Meadows / Willowbend Area,0823,08,,0,0
HTX_Vicious,GOOD MORNING.!!Contact Us for a perfect Slay by Shaé Monaé! We will help you find the latest… https://t.co/QSUPfiw85p,1,Fourth Ward,0823,08,help,1,1
Dannyboy1112,"Just posted a photo @ Eastside, Houston, Texas https://t.co/nQa467FXuq",1,Fourth Ward,0823,08,,0,1
tmj_hou_cstsrv,"Want to work in #Houston, TX? View our latest opening: https://t.co/LccvMr43pr #CustomerService #Job #Jobs #Hiring",30,Downtown,0823,08,,0,3
tmj_hou_sales,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/BGyHX8wprp #InsideSales #SignOnBonus #Hiring",1,Fourth Ward,0823,08,,0,1
bpguaracysantos,É por isso e outras coisas que não dá para deixar de confiar NELE! en Iglesia Universal Houston https://t.co/3raOTSq7WL,30,Downtown,0823,08,,0,3
tmj_hou_cosmo,"Join the fastest growing US retailer: Beauty Advisor in #Spring, TX - click to apply! https://t.co/y0RHA1s2yO #Cosmetology #Job #Jobs",30,Downtown,0823,08,,0,3
tmj_hou_mgmt,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/1hHSt3FWJo #BusinessMgmt #Hiring #CareerArc",30,Downtown,0823,08,,0,3
tmj_hou_manuf,We're #hiring! Click to apply: Immediate Need for Press Operator - https://t.co/dqzJwL7796 #KellyJobs #KellyServices #Manufacturing #Job,30,Downtown,0823,08,need,1,3
tmj_hou_cstsrv,"We're #hiring! Read about our latest #job opening here: Inside Sales Specialist - https://t.co/7pJVrez7ke #CustomerService #Houston, TX",2,Greater Uptown,0823,08,,0,0
tmj_hou_transp,"Want to work in #Houston, TX? View our latest opening: https://t.co/l83Sffg44i #Transportation #Job #Jobs #Hiring #CareerArc",58,Willowbrook,0823,08,,0,0
