JudithLisacHome,Welcome to Houston! #lovedbytheking #sandiegogirltohouston #sandiegogirltotexas… https://t.co/lHKTRac1si,52,Medical Center Area,0826,10,,0,0
tmj_hou_mgmt,"Join the Houston, TX team! See our latest #job opening here: https://t.co/BfkofDFYUe #Professional #Houston, TX #Hiring",88,Neartown - Montrose,0826,10,,0,0
CTS_Jobs,"Want to work at Cumberland Therapy Services? We're #hiring in #Klein, TX! Click for details: https://t.co/3OPivmzoaf #TravelSLP #SLP #Job",30,Downtown,0826,10,,0,1
WinkWestwood,Her dad was a square RT @lilbadbitches: ...........what the fuck does this even mean??? https://t.co/N2IxahHeEj,86,Afton Oaks / River Oaks Area,0826,10,,0,0
tmj_hou_jobs,"This #job might be a great fit for you: Resourcing Specialist - https://t.co/Pgcrm2hbIw #Houston, TX #Hiring #CareerArc",52,Medical Center Area,0826,10,,0,0
tmj_hou_nursing,St. Joseph Medical Center is excited to hire a - are you a fit? Click to #apply and #sayhi! #MedJobs… https://t.co/LiaLieS6Wt,30,Downtown,0826,10,,0,1
tmj_hou_cstsrv,"Join the General Electric team! See our latest #job opening here: https://t.co/q7WaJYywCP #CustomerService #Houston, TX #Hiring #CareerArc",6,Washington Avenue Coalition / Memorial Park,0826,10,,0,0
tmj_hou_edu,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/WOfbOfMKlo #Education #Hiring #CareerArc",2,Greater Uptown,0826,10,,0,2
tmj_hou_itpm,"This #job might be a great fit for you: Project Manager - https://t.co/aRUsgfS5kU #ProjectMgmt #Houston, Tx #Hiring #CareerArc",2,Greater Uptown,0826,10,,0,2
tmj_hou_retail,"Want to work in #Houston, TX? View our latest opening: https://t.co/nJ5ukNggV1 #Retail #Job #Jobs #Hiring",30,Downtown,0826,10,,0,1
TyBeezy11,"His let them do what they do cause we better than that #PlayMakerz ✅ 💪🏽 @ Third Ward, Houston https://t.co/O0yaWqHeVU",30,Downtown,0826,10,,0,1
_Coach_J_,"Just posted a photo @ Houston, Texas https://t.co/fpVIirHBq6",21,Greenway / Upper Kirby Area,0826,10,,0,0
tmj_hou_mgmt,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/IQ3PsmjUTf #Professional #Hiring",30,Downtown,0826,10,,0,1
jayjay0123,"Huh Mann frr frr I'm just tha messenger. .. @ Third Ward, Houston https://t.co/HFltRX0y2s",6,Washington Avenue Coalition / Memorial Park,0826,10,,0,0
tmj_hou_nursing,"Want to work at St. Joseph Medical Center? We're #hiring in #Houston, TX! Click for details:… https://t.co/GJy5I0e48d",39,Northside Village,0826,10,,0,0
AllWMJobs,"We're #hiring! Click to apply: Sm Equipment Operator - https://t.co/pe26EBMfZt #SkilledTrade #Houston, TX #Veterans #Job #Jobs",30,Downtown,0826,10,,0,1
tmj_hou_cstsrv,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/amAdTY55Oo #CustomerService #Hiring #CareerArc",30,Downtown,0826,10,,0,1
JC_CFISD,La fitness was closed this morning so I tried my apartment gym and… https://t.co/qyOhT5WGP2,30,Downtown,0826,10,,0,1
tmj_hou_edu,"We're #hiring! Click to apply: Learning and Development Manager - https://t.co/D1DsuXCYta #Education #Houston, TX #Job #Jobs #CareerArc",52,Medical Center Area,0826,10,,0,0
tmj_hou_eng,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/k2CaVwjumv #Engineering #Hiring",30,Downtown,0826,10,,0,1
tmj_hou_mgmt,"This #job might be a great fit for you: Project Manager, ISV - https://t.co/yXLSur7ZsV #BusinessMgmt #Houston, TX #Hiring #CareerArc",30,Downtown,0826,10,,0,1
BCMHoustonJobs,"We're #hiring! Click to apply: Project Manager - https://t.co/n8tOmgZ0QN #projectmanager #Houston, TX #Job #Jobs",30,Downtown,0826,11,,0,3
lamontg39,Let the games begin.  Hurricane Harvey  #hurricane #harvey #Texas @ The Gilbert Marketing Group… https://t.co/mizXnT6fcV,55,Northside/Northline,0826,11,,0,0
tmj_hou_cstsrv,"We're #hiring! Read about our latest #job opening here: Shift Leader - https://t.co/dTc7dmOTxM #CustomerService #Houston, TX",21,Greenway / Upper Kirby Area,0826,11,,0,0
JC_CFISD,"Yeah all that sweat 💦 was me. Hella hot in the apartment gym, but… https://t.co/0Fh7Jhx5QF",21,Greenway / Upper Kirby Area,0826,11,,0,0
ericrelkin,Hello gorgeous #Kroger #harvey #1% #Houston @ Kroger https://t.co/CCnDE1DbtI,52,Medical Center Area,0826,11,,0,0
doncharlesmusic,@LILDUTTYBSM we on the same vibe right now brotha!! Even though my levels https://t.co/OMioYfUGXJ #DaGoat… https://t.co/ZEDgI9A4ks,86,Afton Oaks / River Oaks Area,0826,11,,0,0
tmj_hou_mgmt,"Want to work in #Houston, TX? View our latest opening: https://t.co/KaCh407kB2 #BusinessMgmt #Job #Jobs #Hiring #CareerArc",68,Gulfgate Riverview / Pine Valley,0826,11,,0,1
tmj_hou_it,"This #job might be a great fit for you: C++/Fortran Developer - https://t.co/0DKz1Y5R12 #IT #Houston, TX #Hiring",87,Briarforest Area,0826,11,,0,0
lentaminen,"#IAH is currently experiencing delays averaging 3 hrs, 34 mins due to WX / HURRICANE #flightdelay https://t.co/WkE0Tv0ux6",82,Spring Branch West,0826,11,,0,0
tmj_hou_cstsrv,"Can you recommend anyone for this #job? Host/Hostess/Cashier - https://t.co/fjJSz37Pdg #CustomerService #Houston, TX #Hiring",30,Downtown,0826,11,,0,3
TreylinCrayton,No Rain can stop me from getting it in today! #NoMoreExcuses  #GetUpGetOutGetMoving #Runnerslife… https://t.co/5HEX5UCmAm,30,Downtown,0826,11,,0,3
tmj_hou_eng,"Want to work in #Houston, TX? View our latest opening: https://t.co/f7eDVRKhpz #Engineering #Job #Jobs #Hiring #CareerArc",78,University Place,0826,11,,0,0
CoachRodNight,Current situation... #TSUvsFAMU #NCAA #CollegeFootball #Tigers… https://t.co/dqe5iSdWYy,21,Greenway / Upper Kirby Area,0826,11,,0,0
miguelsolorzano,Just posted a photo @ St Charles Borromeo Catholic Church https://t.co/1tokI8Tdtq,14,Iah / Airport Area,0826,11,,0,0
tmj_hou_health,"See our latest #Houston, TX #job and click to apply: Research Coordinator I (Stroke) - https://t.co/0igcTMJHwH #Healthcare #Hiring",25,Memorial,0826,11,,0,0
TechOperative,"#FakeNews but amusing none the less @ NASA - Johnson Space Center in Houston, TX https://t.co/dHdXrJn2qO",30,Downtown,0826,11,,0,3
tmj_hou_cler,"See our latest #Houston, TX #job and click to apply: Admissions Supervisor Full Time (Must be RN or LVN) -... - https://t.co/94dpfskvud",30,Downtown,0826,11,,0,3
tmj_hou_banking,"Want to work in #Houston, TX? View our latest opening: https://t.co/g8qCTvPHJL #Banking #Job #Jobs #Hiring #CareerArc",22,Mid West,0826,11,,0,0
tmj_hou_finance,"Want to work in #Houston, TX? View our latest opening: https://t.co/TKuA5LvWsw #Finance #Job #Jobs #Hiring #CareerArc",62,Macgregor,0826,11,,0,0
tmj_TX_facmgmt,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/7nbFY2Y087 #FacilitiesMgmt #Hiring #CareerArc",30,Downtown,0826,11,,0,3
GoMcShowcase,"# HarveyChronicles 🤣🤣🤣 @ Westside, Houston, Texas https://t.co/CKJbNjLScQ",30,Downtown,0826,11,,0,3
tmj_hou_transp,"Can you recommend anyone for this #job in #Houston, TX? #hiring #career https://t.co/F9j4POKwxb",73,Clear Lake,0826,11,,0,0
tmj_hou_jobs,"Join the Kinetix team! See our latest #job opening here: https://t.co/us1D38ejuV #Houston, TX #Hiring #CareerArc",21,Greenway / Upper Kirby Area,0826,11,,0,0
OkanlomoRealtor,"Summerlyn Subdivision Starter Home - 4 Bedrooms, 2.1 Baths, & Huge Backyard - Offered at $195k… https://t.co/UkIZLvmBS1",30,Downtown,0826,11,home,1,3
UnderbellyHOU,"Hey Montrose, we're open tonight! Doors open at 5pm. Stay safe out there! @ Underbelly https://t.co/6UxYEtc1Io",68,Gulfgate Riverview / Pine Valley,0826,11,safe,1,1
RobBu83,"#harvey #houston #rain for days @ Houston, Texas https://t.co/HvFFPjbPKw",79,Lawndale / Wayside,0826,11,,0,0
BostonMarketJob,"See our latest #Houston, TX #job and click to apply: General Manager - Restaurant - https://t.co/bSRfo2pDrM #BostonMarket #FastCasual",2,Greater Uptown,0826,11,restaurant,1,1
otter1803,The Rock Dove is a fearless bird #houston #hurricaneharvey @ El Tiempo Cantina- Gessner https://t.co/OyBlLNqp9l,30,Downtown,0826,11,,0,3
Dannyboy1112,Try and have a GREAT WEEKEND!! #GOAWAYHARVEY #TMT #RUINEDPLANS @ La Casa Del Dannyboy https://t.co/3UBc72NXxt,30,Downtown,0826,11,,0,3
tmj_hou_manuf,"Want to work in #Houston, TX? View our latest opening: https://t.co/Uk61eOCMsS #Manufacturing #Job #Jobs #Hiring #CareerArc",30,Downtown,0826,11,,0,3
prlarkins,Hope @ The Presidio at Clear Lake https://t.co/UNx9gZM3mD,22,Mid West,0826,11,,0,0
tmj_hou_labor,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/UpJTsleXNI #Labor #Hiring",1,Fourth Ward,0826,11,,0,2
tmj_hou_sales,"See our latest #Houston, TX #job and click to apply: Sales Representative - On Premise Spirits Hawk Division... - https://t.co/8LVHueMycy",88,Neartown - Montrose,0826,11,,0,1
tmj_hou_eng,"This #job might be a great fit for you: Senior Product Marketing Manager - https://t.co/XdKbYLQWJJ #Engineering #Houston, TX #Hiring",30,Downtown,0826,11,,0,3
NkeiruSpeaks,A lil' splash of pink! Especially in this messy weather... Thank you Eze royalhealingnd for the… https://t.co/FQTElwQen8,1,Fourth Ward,0826,11,,0,2
Tabbytastic1,No tropical storm is complete without watching Star Wars while… https://t.co/y55vBg7NpB,30,Downtown,0826,11,,0,3
CamilleLasin,When you still sleepy and it's raining but you need to go to the office to check messages  b/c… https://t.co/ZvlKVio7xW,30,Downtown,0826,11,need,1,3
tmj_hou_it,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/phOt96ljUi #IT #Hiring #CareerArc",30,Downtown,0826,11,,0,3
RonaldCGreen,Current currents.  Waiting out #HurricaneHarvey.  TSU vs FAMU #TeamTSU #TEAMTxSU #TeamGreen… https://t.co/Q871BJdgZI,30,Downtown,0826,11,,0,3
kaddy_bear,It looks bad where we are (blue dot) but kitty says we are fine💁🏻😺🌦#hurricaneharvey2017 #houston… https://t.co/gIICgrwnss,37,Greater Heights,0826,11,,0,0
leilowhtx,"Due to Hurricane Harvey, we will be closed today, Saturday 8/26. We hope to be back tomorrow.… https://t.co/OQTAFXzhV7",1,Fourth Ward,0826,11,,0,2
ktru,"Htown: Be Safe! To all of our DJs, please heed safety warnings before attempting to come in to… https://t.co/5METrfjNIe",1,Fourth Ward,0826,11,safe,1,2
tmj_hou_health,"Join the Memorial Hermann team! See our latest #job opening here: https://t.co/9LOzc28tNx #Healthcare #Houston, TX #Hiring #CareerArc",1,Fourth Ward,0826,11,,0,2
tmj_hou_jobs,"Can you recommend anyone for this #job? Technical Data Management Workflow Consultant - https://t.co/88F0iFL4jK #Houston, TX #Hiring",86,Afton Oaks / River Oaks Area,0826,11,,0,0
Chic_Floors,shawfloors Dodge City color Smokehouse. #tile #woodlooktile #chicfloors #remodel #home… https://t.co/QLRJ2ZDogK,5,Eldridge / West Oaks,0826,11,,0,0
Jessegreene_,Pool hangs. #jessegreene #jessegreenephotography #mode #model #femmemode #selectedfemme… https://t.co/VyZ6ZGRVWR,30,Downtown,0826,11,,0,3
RayHunna,"Hurricane Hunna @ Westside, Houston, Texas https://t.co/n0PP8JY1qA",30,Downtown,0826,11,,0,3
tmj_hou_nursing,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/jzn8JlqwEx #Nursing #Hiring #CareerArc",30,Downtown,0826,11,,0,3
tmj_hou_mgmt,"Want to work at Emerson? We're #hiring in #Houston, TX! Click for details: https://t.co/CFPaPGoxdY #BusinessMgmt #Job #Jobs #CareerArc",30,Downtown,0826,11,,0,3
tmj_hou_health,"Can you recommend anyone for this #job? Radiology Technologist - https://t.co/AT26DQw6Ae #Healthcare #Houston, TX #Hiring #CareerArc",30,Downtown,0826,11,,0,3
belladoniz,Sims Bayou at Broadway Blvd @ William P. Hobby Airport https://t.co/c2pNZ6jYln,52,Medical Center Area,0826,11,,0,0
Dannyboy1112,God be with everyone .. @ La Casa Del Dannyboy https://t.co/njpf9xZI6O,30,Downtown,0826,11,,0,3
carlos_tusell,"I'm at George Bush Intercontinental Airport in Houston, TX https://t.co/rMxBohT7bf",1,Fourth Ward,0826,11,,0,2
tmj_hou_sales,"Join the RNDC team! See our latest #job opening here: https://t.co/MYX3pqHgB3 #Sales #Houston, TX #Hiring",2,Greater Uptown,0826,11,,0,1
Dannyboy1112,Pray for OUR Safety Houston @ La Casa Del Dannyboy https://t.co/fULSQs0QjD,30,Downtown,0826,11,,0,3
Dannyboy1112,He willy Guide us through family... @ La Casa Del Dannyboy https://t.co/Eu8BusYnFg,88,Neartown - Montrose,0826,11,family,1,1
Dannyboy1112,In God I TRUST @ La Casa Del Dannyboy https://t.co/7BXDrqsj3R,1,Fourth Ward,0826,11,,0,2
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #remodel #homedecor #homerenovations… https://t.co/YWxqdREUuF,21,Greenway / Upper Kirby Area,0826,11,,0,0
robertcbullock,"#Forex works! @ Houston, Texas https://t.co/aK8Ohmrh8X",54,Acres Home,0826,11,,0,1
tmj_hou_nursing,"Want to work at Memorial Hermann? We're #hiring in #Houston, TX! Click for details: https://t.co/yfR5fT96pi #Nursing #Job #Jobs #CareerArc",30,Downtown,0826,11,,0,3
outreachgoddess,It's rough during #hurricaneharvey me and kdutchess76 getting our nails did! @ Nails for You https://t.co/b3QJVmt9nJ,25,Memorial,0826,11,,0,0
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #homedecor #homerenovation… https://t.co/0emZTtDSYZ,2,Greater Uptown,0826,11,,0,1
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #homerenovation #homedecor… https://t.co/FS9A6udt6C,30,Downtown,0826,11,,0,3
tmj_hou_health,"Want to work at Memorial Hermann? We're #hiring in #Houston, TX! Click for details: https://t.co/FGNpe9ydOT #Healthcare #Job #Jobs",30,Downtown,0826,11,,0,3
partypatty11,#hurricaneharvey update. #buffalobayou doing good so far!! Shot @… https://t.co/nCgJl3ESvs,30,Downtown,0826,11,,0,3
tmj_HOU_adm,"Want to work at Booz Allen? We're #hiring in #Houston, TX! Click for details: https://t.co/hDBJaRVbOB #BoozAllen #IT #Veterans",30,Downtown,0826,11,,0,3
Edward_Brinkley,Who scared of hurricane harvey??? NOT US!!! BRING IT ON!!!!!!!😂😂😲😲😲😲 #hurricaneharvey… https://t.co/W9Ew5S6RkE,30,Downtown,0826,11,,0,3
tmj_hou_sales,We're #hiring! Read about our latest #job opening here: Store Counter Sales - #job #career https://t.co/gZtKj4RbGp,1,Fourth Ward,0826,11,store,1,2
USGS_TexasFlood,"#USGS08076000 - Greens Bayou nr Houston, TX Height: 55.7ft ▲ (55ft) Flow: 7120cfs https://t.co/sS0Vh4ykuU",1,Fourth Ward,0826,11,,0,2
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #chicfloors #homeimprovement… https://t.co/ZqLB767Xib,30,Downtown,0826,11,,0,3
EqualityPrius,View of #HurricaneHarvey over downtown #Houston from our apartment building. Day 1 of several… https://t.co/sjkZSfJcty,51,Eastex - Jensen Area,0826,11,,0,0
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #chicfloors #homerenovation… https://t.co/MBj895qRn6,1,Fourth Ward,0826,11,,0,2
tmj_hou_it,"Want to work at ChaiOne? We're #hiring in #Houston, Tx! Click for details: https://t.co/DccE5LHIkp #IT #Job #Jobs #CareerArc",55,Northside/Northline,0826,11,,0,0
lamomontiel,Just posted a photo @ Galleria Post Oak https://t.co/FrYa3OvyFR,18,Ost / South Union,0826,11,,0,0
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #chicfloors #remodel #homedecor… https://t.co/Mx5TT9YAQ4,22,Mid West,0826,11,,0,0
chickabrava,Cardio sweat sheesh!! #cooldown #runanddone #harveyday @ O Athletik https://t.co/lmCQKX4yth,88,Neartown - Montrose,0826,11,,0,1
tmj_hou_eng,"If you're looking for work in #Houston, TX, check out this #job: https://t.co/pTwBPutMoz #Engineering #Hiring #CareerArc",78,University Place,0826,11,,0,0
tmj_hou_sales,"See our latest #Houston, TX #job and click to apply: Store Counter Sales - #hiring #career https://t.co/Mjw6Joht6E",30,Downtown,0826,11,store,1,3
tmj_hou_nursing,"Want to work at Houston, TX? We're #hiring in #Houston, TX! Click for details: https://t.co/d2obJuconf #RN #WomensServices #Job #Jobs",30,Downtown,0826,11,,0,3
ultabeautyjobs,"Want to work in #Houston, TX? View our latest opening: https://t.co/UZZBPCxG4e #HairGoals #HairDo #Cosmetology #Job #Jobs #Hiring",71,Alief,0826,11,,0,0
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #chicfloors #remodel #design… https://t.co/itLH5NcEnE,15,Kingwood Area,0826,11,,0,0
tmj_hou_health,"Want to work in #Houston, TX? View our latest opening: https://t.co/BnXwJP0eUR #Healthcare #Job #Jobs #Hiring #CareerArc",30,Downtown,0826,11,,0,3
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #remodel #design #homeimprovement… https://t.co/gd4lh0dnjJ,1,Fourth Ward,0826,11,,0,2
TacolandMexMex,#tacoland #willworkfortacos @ Tacoland Mex-Mex Tacos https://t.co/1IBUDiEKSt,16,Lake Houston,0826,11,,0,0
tmj_hou_cler,"This #job might be a great fit for you: Client Service Coordinator - https://t.co/xdWuK9TJDH #Clerical #Houston, TX #Hiring",54,Acres Home,0826,11,service,1,1
RODistrict,Cheers to #NationalDogDay! 🍻🥂 📸: @bbpowerpuffgirl #rodistrict  . . . . . . . . .  #doglover… https://t.co/TK7acEFgaO,2,Greater Uptown,0826,11,,0,1
TommyOGolf,"Golf lessons with the @orangewhipgolf during Hurricane Harvey. #LoveMyJob  #911Lesson @ Houston,… https://t.co/K924gUg3gI",30,Downtown,0826,11,,0,3
tmj_hou_transp,Join the O'Reilly Auto Parts team! See our latest #job opening here: #career #hiring https://t.co/hJlUxAI8Sk,86,Afton Oaks / River Oaks Area,0826,11,,0,0
tmj_hou_sales,"Want to work at Apex? We're #hiring in #Houston, TX! Click for details: https://t.co/6nAYXAOljm #Sales #Job #Jobs",71,Alief,0826,11,,0,0
Chic_Floors,shawfloors Dodge City color Smokehouse #tile #woodlooktile #renovation #chicfloors #remodel… https://t.co/KhMym1Ksuy,30,Downtown,0826,11,,0,3
bubbly_gal,"...🌨💦☔️...  #hurricaneharvey #prayfortexas @ Houston, Texas https://t.co/uRYCk8jC9T",1,Fourth Ward,0826,11,,0,2
Dannyboy1112,Just posted a photo @ La Casa Del Dannyboy https://t.co/laoJAXDWOi,2,Greater Uptown,0826,11,,0,1
jalhtx,"I'm at @ToutSuiteHtx in Houston, TX https://t.co/2dyoLUDArz",30,Downtown,0826,11,,0,3
tmj_hou_eng,"Join the City of Houston team! See our latest #job opening here: https://t.co/yVnECvjaDU #Engineering #Houston, TX #Hiring #CareerArc",1,Fourth Ward,0826,11,,0,2
wowitse20,"#wOw It ain't finna happen F*%# #HurricaneHarvey lol try again #SOYL #FrostBitStudios @ Houston,… https://t.co/EdjQwUqX4G",30,Downtown,0826,12,,0,9
SABICCareers,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/XenFYZFUm6 #Veterans #Hiring #CareerArc",30,Downtown,0826,12,,0,9
fadelr06,"#repost @RealWillieDutch ""Stay High And Dry And Please Don't Loot Any Black Owned Businesses!!… https://t.co/3D9m8kDj8h",30,Downtown,0826,12,,0,9
DestinationBrew,"Another view of White Oak #Bayou in #Houston, getting higher as rainwater from #HurricaneHarvey… https://t.co/YkHS7kcOMc",30,Downtown,0826,12,,0,9
TotalTrafficHOU,High water on entrance ramp in #NeSide on N Sam Houston Pkwy EB at Lee Rd #traffic https://t.co/vuUN2yElDh,30,Downtown,0826,12,water,1,9
tmj_HOU_schn,"This #job might be a great fit for you: Kroger eCommerce (Clicklist) Hourly Associate - https://t.co/rpDtfdPn98 #SupplyChain #Houston, TX",53,East Houston,0826,12,,0,1
tmj_HOU_skltrd,"Want to work at Thermo Fisher Scientific? We're #hiring in #Houston, TX! Click for details: https://t.co/HmeUQOxggb #SkilledTrade #Job",68,Gulfgate Riverview / Pine Valley,0826,12,,0,0
jalhtx,Just posted a photo @ TOUT SUITE https://t.co/aRIyquHVwx,6,Washington Avenue Coalition / Memorial Park,0826,12,,0,0
tmj_hou_health,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/sS34Rz7lWS #Healthcare #Hiring #CareerArc",1,Fourth Ward,0826,12,,0,0
Dannyboy1112,Just posted a photo @ La Casa Del Dannyboy https://t.co/gZBqV5kHWc,1,Fourth Ward,0826,12,,0,0
tmj_hou_cler,"Want to work at Houston, TX? We're #hiring in #Houston, TX! Click for details: https://t.co/YWopGpImNR #Administrative #Job #Jobs",61,Westwood,0826,12,,0,0
yungrook_tx,All my shooters on go mode all across the world literally 💧💦👌 New music otw #flavorgod… https://t.co/PtCzespht7,30,Downtown,0826,12,,0,9
Dannyboy1112,Just posted a photo @ La Casa Del Dannyboy https://t.co/yZPEvwi0kB,52,Medical Center Area,0826,12,,0,0
eyelashcandyco,"""BAWSY"" Girl 🍭 Shop @eyelashcandyco for this Style. Text number in bio to purchase! 💜… https://t.co/geUDV31g9q",30,Downtown,0826,12,text,1,9
tmj_hou_transp,Can you recommend anyone for this #job? Parts Delivery - #hiring #career https://t.co/1a4rkKR5T6,14,Iah / Airport Area,0826,12,,0,0
athena_kaldis,TONIGHT #GETONMYGUESTLIST / #BOOKYOURSECTIONNOW 😛✨ 📲: 832.812.4478 #StickyPromo #LIFΞSaturdays… https://t.co/cWI2AwCPj2,2,Greater Uptown,0826,12,,0,1
tmj_HOU_adm,"Join the PWC team! See our latest #job opening here: https://t.co/OpNle9dS78 #IT #Houston, TX #Hiring #CareerArc",14,Iah / Airport Area,0826,12,,0,0
UpandRunningCK,Took advantage of a (brief) lull in the deluge to take a quick run. Streets are still ok in my… https://t.co/dltrvMAfMi,37,Greater Heights,0826,12,,0,0
Fitmixhouston,"Pinta, Johan & YuriAmor  Masterclass  Saturday Sept 2nd  Fitmix Houston 2311 Canal St. Houston… https://t.co/lDUR02HRa1",1,Fourth Ward,0826,12,,0,0
tmj_hou_cosmo,"Want to work in #Spring, TX? View our latest opening: https://t.co/oR89c1mbbj #Cosmetology #Job #Jobs #Hiring #CareerArc",30,Downtown,0826,12,,0,9
tmj_hou_sales,"See our latest #Houston, TX job and click to apply: Territory Manager II/Senior Territory Manager II -... - https://t.co/iDzkhIYHZc #Sales",30,Downtown,0826,12,,0,9
homesteadraised,Live #DOWNTOWNHOUSTON #IMBIGJOHNBITCH @ Downtown Houston https://t.co/828tEg93bm,30,Downtown,0826,12,,0,9
tmj_hou_jobs,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/Ns16VJJqHl #Hiring #CareerArc",30,Downtown,0826,12,,0,9
tmj_hou_edu,This #job might be a great fit for you: Hourly Lecturer (German Language Support) - Non-Degreed - https://t.co/hd5svEXYgs #Education,80,Greater Third Ward,0826,12,support,1,1
tmj_hou_itpm,"Want to work in #Houston, TX? View our latest opening: https://t.co/KBSsI1xTji #ProjectMgmt #Job #Jobs #Hiring #CareerArc",30,Downtown,0826,12,,0,9
RICOstudios,"""Float On"" :: Be safe, Houston fam!  #hurricaneharvey #vibes #houston #texas #ighouston #igtexas… https://t.co/Wx4VjFYd17",30,Downtown,0826,12,safe,1,9
tmj_hou_transp,"Interested in a #job in #Houston, TX? This could be a great fit: #hiring #career https://t.co/GNODjSZ07J",80,Greater Third Ward,0826,12,,0,1
tmj_hou_acct,We're #hiring! Read about our latest #job opening here: Controller - Kindred Hospital Houston - https://t.co/TilLUysUNi #Accounting,30,Downtown,0826,12,,0,9
JBsOutlawSaloon,"Every Saturday night at the all new ""Johnny B's Outlaw Saloon"" !!!   We've got $1.50 Drafts and… https://t.co/WP1v3WXG0K",61,Westwood,0826,12,,0,0
TyBeezy11,#hurricaneharvey You Gots to do better 🤷🏽‍♂️ @ Calhoun Lofts https://t.co/xP8Cka1Mz1,28,Second Ward,0826,12,,0,0
EatSesameHouse,Sesame House will remain closed through Tuesday. ☔️ Thank you for understanding. Stay… https://t.co/8jlaQHxIBs,84,Meyerland Area,0826,12,,0,0
tmj_HOU_adm,"Want to work in #Houston, TX? View our latest opening: https://t.co/ohZiUuvVTz #IT #Job #Jobs #Hiring #CareerArc",25,Memorial,0826,12,,0,0
bzygo,"Hurricane Categories @ Alief, Houston https://t.co/gT9dXy87bC",88,Neartown - Montrose,0826,12,,0,0
tmj_HOU_intern,Who would YOU recommend for this #job? July 2018 University New Hire - Commercial Supply & Trading - https://t.co/YmGIB85q75 #internship,30,Downtown,0826,12,supply,1,9
tmj_hou_nursing,We're #hiring! Read about our latest #job opening here: Senior Medical Assistant-Primary Care Spring - https://t.co/8vxJ8gyK3g,34,Greater Fifth Ward,0826,12,,0,0
tmj_hou_energy,"Join the Rimi and Company team! See our latest #job opening here: https://t.co/ja73AubPhB #Energy #Houston, Texas #Hiring #CareerArc",30,Downtown,0826,12,,0,9
Mdand3hatco,Hats are flying off the shelves over here!!! #hurricaneharvey #houston #capsforsale #htown… https://t.co/IZ5SROFbpg,39,Northside Village,0826,12,,0,0
Houston,moderate rain -> heavy intensity rain temperature up 77°F -> 78°F humidity up 83% -> 94% wind 16mph -> 14mph,22,Mid West,0826,12,,0,0
1morequietnight,"I'm at Starbucks in Tomball, TX https://t.co/HdsrF77Jl7",30,Downtown,0826,12,,0,9
3XTRAordinary_,"All the gems from @IMISSBEHAVED 🙇🏾‍♀️😍 👇🏾👇🏾👇🏾👇🏾 ""#Saturn is the lord of #Karma.  Saturn reclined… https://t.co/W2aHEbBiKE",1,Fourth Ward,0826,12,,0,0
D1Hornets,Still accepting player!!! #NoOffSeason @ Fallbrook Church https://t.co/KlxJjaEfYL,30,Downtown,0826,12,,0,9
tmj_hou_mgmt,"Can you recommend anyone for this #job in #Houston, TX? https://t.co/N5RP6B6bLb #BusinessMgmt #Veterans #Hiring",86,Afton Oaks / River Oaks Area,0826,12,,0,0
Pamelaanne633,#BellaVizsla loves having Lucy Girl in town. We're all safe and even walked to breakfast. Alden… https://t.co/xP4FoQC37K,30,Downtown,0826,12,safe,1,9
tmj_hou_labor,"We're #hiring! Click to apply: Shift Supervisor Management Trainee - https://t.co/NlkZQwiBLf #Labor #Houston, TX #Job #Jobs",10,Spring Branch East,0826,12,,0,0
BCMHoustonJobs,We're #hiring! Read about our latest #job opening here: Nurse Practitioner/Instructor - https://t.co/4mGLEcKV10 #Nursing #NPsLead,70,Westchase,0826,12,nurse,1,1
tmj_hou_nursing,"We're #hiring! Click to apply: Registered Nurse I (RN) - https://t.co/okWZma5h5U #RN #Nurse #Ortho #Houston, TX #Job #Jobs",47,Trinity / Houston Gardens,0826,12,nurse,1,1
tmj_hou_legal,"Interested in a #job in #Houston, TX? This could be a great fit: https://t.co/XaElH7tsl9 #Legal #Hiring #CareerArc",30,Downtown,0826,12,,0,9
tmj_hou_it,"Join the Halliburton team! See our latest #job opening here: https://t.co/RG9oTvSUY9 #IT #Houston, TX #Hiring #CareerArc",30,Downtown,0826,12,,0,9
MsIndependentGP,"A teeny tiny amount of my time is spent taking photos to post on Instagram, and the rest is… https://t.co/uzOvcEflxd",80,Greater Third Ward,0826,12,,0,1
