Dannyboy1112,Just posted a photo @ La Casa Del Dannyboy https://t.co/xEygT7uq42,87,Briarforest Area,0827,06,,0,0
KratonCareers,"Want to work in #Houston, TX? View our latest opening: https://t.co/ZauLrhT3hJ #Kraton #polymers #chemicaljobs #BusinessMgmt #Job #Jobs",22,Mid West,0827,06,,0,0
Dannyboy1112,Just posted a photo @ La Casa Del Dannyboy https://t.co/5xd1bNvfLc,33,Golfcrest / Bellfort / Reveille,0827,06,,0,0
Dannyboy1112,Hoy hay que ayudar.. @ La Casa Del Dannyboy https://t.co/2dMlHiSCbP,36,Lazy Brook / Timbergrove,0827,06,,0,0
TotalTrafficHOU,Closed due to flooding. in #SouthSide on Hwy 288 S Fwy Outbound between 69 SW Fwy and Holly Hall #traffic https://t.co/vuUN2yElDh,40,Sharpstown,0827,06,,0,0
Krodg70597,"Just posted a photo @ Third Ward, Houston https://t.co/MWvTtN0JQu",39,Northside Village,0827,06,,0,0
DjRed_ScrewedUp,"#Repost @momma_galore ・・・ @ Houston, Texas https://t.co/jod1IuFSIx",42,Westbury,0827,06,,0,0
TotalTrafficHOU,Closed due to flooding. in #SwSide on Westpark Tollway WB approaching Westpark Dr #traffic https://t.co/vuUN2yElDh,39,Northside Village,0827,06,,0,0
JobsatVA,"Can you recommend anyone for this #job? Physician - Psychiatrist (Rover Program) - https://t.co/5YX0O0QLWh #Physician #Houston, TX #Hiring",1,Fourth Ward,0827,06,,0,2
TotalTrafficHOU,Closed due to flooding. in #Downtown on I-45 N Fwy Outbound between Quitman and The 610 N Lp #traffic https://t.co/vuUN2yElDh,1,Fourth Ward,0827,06,,0,2
USGS_TexasFlood,"#USGS08075900 - Greens Bayou nr US Hwy 75 nr Houston, TX Height: 84.88ft ▲ (84.8ft) Flow: 10800cfs https://t.co/qkBqol9gvv",37,Greater Heights,0827,06,,0,0
Donellcares,From @NWSHouston: NEW FLASH FLOOD EMERGENCY FOR LIFE-THREATENING CATASTROPHIC  FLOODING... #txwx… https://t.co/BmJO8r4A7R,1,Fourth Ward,0827,06,flood emergency,2,2
USGS_TexasFlood,"#USGS08068780 - Little Cypress Ck nr Cypress, TX Height: 160.83ft ▲ (156.5ft) Flow: 7410cfs https://t.co/vBXsfAC4n5",30,Downtown,0827,06,,0,0
TotalTrafficHOU,Closed due to flooding. in #NeSide on I-69 Eastex Fwy Outbound between The 610 N Lp and Laura Koppe #traffic https://t.co/vuUN2yElDh,53,East Houston,0827,06,,0,0
USGS_TexasRain,"#USGS08072760 - Langham Ck at W Little York Rd nr Addicks, TX  Heavy Rain (1.04 in/hr) over the last 15 minutes  https://t.co/HLWSflXD2x",17,South Belt / Ellington,0827,06,,0,0
USGS_TexasFlood,"#USGS08075900 - Greens Bayou nr US Hwy 75 nr Houston, TX Height: 85.14ft ▲ (84.8ft) Flow: 11100cfs https://t.co/FGyT2eTAvO",80,Greater Third Ward,0827,06,,0,0
